schedule,category,product,charge_name,condition,amount,vat_note,source_file
Cards,Credit Cards,Visa Corporate Platinum,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,Undelivered card / PIN destruction fee,Credit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,Undelivered card / PIN destruction fee,Debit Cards,BDT 200,,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,Undelivered card / PIN destruction fee,Debit Cards,BDT 200,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,Undelivered card / PIN destruction fee,Debit Cards,BDT 200,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,Undelivered card / PIN destruction fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,Undelivered card / PIN destruction fee,Debit Cards,$ 5,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,Undelivered card / PIN destruction fee,Debit Cards,BDT 200,,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,Undelivered card / PIN destruction fee,Debit Cards,BDT 200,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,Undelivered card / PIN destruction fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,Undelivered card / PIN destruction fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,Undelivered card / PIN destruction fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,Undelivered card / PIN destruction fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,ATM receipt fee - EBL,Credit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,ATM receipt fee - EBL,Credit Cards; EBL ATM,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,ATM receipt fee - EBL,Debit Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,ATM receipt fee - EBL,Prepaid Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,ATM receipt fee - EBL,Prepaid Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,ATM receipt fee - EBL,Prepaid Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,ATM receipt fee - EBL,Prepaid Cards; EBL ATM,BDT 3,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,ATM CCTV footage fee - inside Dhaka,Credit Cards; EBL card; inside Dhaka,$ 18.26,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,$ 18.26,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,ATM CCTV footage fee - inside Dhaka,Debit Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,ATM CCTV footage fee - inside Dhaka,Prepaid Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,ATM CCTV footage fee - inside Dhaka,Prepaid Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,ATM CCTV footage fee - inside Dhaka,Prepaid Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,ATM CCTV footage fee - inside Dhaka,Prepaid Cards; EBL card; inside Dhaka,"BDT 2,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,ATM CCTV footage fee - outside Dhaka,Credit Cards; EBL card; outside Dhaka,$ 18.26,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,$ 18.26,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,ATM CCTV footage fee - outside Dhaka,Debit Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,ATM CCTV footage fee - outside Dhaka,Prepaid Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,ATM CCTV footage fee - outside Dhaka,Prepaid Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,ATM CCTV footage fee - outside Dhaka,Prepaid Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,ATM CCTV footage fee - outside Dhaka,Prepaid Cards; EBL card; outside Dhaka,"BDT 3,000",,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,2%,,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,Fund transfer fee - EBL Skybanking app,Credit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,Fund transfer fee - EBL Skybanking app,Debit Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,Fund transfer fee - EBL Skybanking app,Prepaid Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,Fund transfer fee - EBL Skybanking app,Prepaid Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,Fund transfer fee - EBL Skybanking app,Prepaid Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,Fund transfer fee - EBL Skybanking app,Prepaid Cards; EBL Skybanking app,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,Credit card limit increase fee,Credit Cards,BDT 500,,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,Credit card limit increase fee,Credit Cards,$ 10,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,Credit card limit increase fee,Debit Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,Credit card limit increase fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,Credit card limit increase fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,Credit card limit increase fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,Credit card limit increase fee,Prepaid Cards,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,Wallet transfer fee,Credit Cards; App add money - MFS and PSP,1%,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Platinum Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature (Regular) / World Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Signature Priority Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,Global / Mastercard World RFCD Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,UnionPay Classic Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Debit Cards,TakaPay Debit,Wallet transfer fee,Debit Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Payroll Prepaid Card,Wallet transfer fee,Prepaid Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,UnionPay / Mastercard / Visa Prepaid Card,Wallet transfer fee,Prepaid Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Diners Club / FX / ACCA Prepaid Card,Wallet transfer fee,Prepaid Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Prepaid Cards,Mastercard Women Prepaid Card,Wallet transfer fee,Prepaid Cards; App add money - MFS and PSP,Not applicable,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Classic,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Gold,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Platinum,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Women Platinum,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Army/Air Force/Navy Platinum,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Corporate Platinum,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Light / Women Signature,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Signature Acci,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Visa Infinite,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard Titanium,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Mastercard World,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,Diners Club,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,UnionPay Platinum,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Credit Cards,FX Credit,Policy administrative and payment fee,Credit Cards; On outstanding,0.2147%,,SOC-Cards_fees.pdf
Cards,Debit Cards,Classic Debit,Policy administrative and payment fee,Debit Cards; On outstanding,Not applicable,,SOC-Cards_fees.pdf
